@relation user_cluster

@attribute UID numeric
@attribute DIFF numeric

@data
1055702898,916.635804398
574585765,23.2959490741
1637659691,377.878460648
1303567212,69.9327199074
1370220268,322.995532407
100000225875267,0.706211419737
1397791904,1184.74423611
520772902,1548.25796296
1589023385,608.152810185
100000411386087,283.079490741
100000369147189,437.109070216
1296002523,737.547010995
612928942,1357.14748987
615865973,1322.2678588
8377447,274.905601852
1781434714,23.9840162037
574202852,1061.97173225
100000138084588,1043.44823688
697481127,3436.24118056
543481112,932.644085648
1449464697,958.54056713
578037602,2265.46356481
501015195,2037.06475694
662159515,244.211273148
630694922,554.355071098
522035768,-290.309537037
1347563964,38.6954398148
1956450,982.33572338
1153695507,582.789959491
682043905,-501.376550926
737474972,-656.852569444
1340940275,74.1813831019
100004183716699,1454.87119213
100000001899525,1485.27193287
635970185,954.669486883
506075630,-5.77662037034
1509677296,1131.98281636
1235045864,2038.96663194
675136307,1284.7375463
1382051440,-952.284583333
578216353,-314.968078704
1223059947,1678.39761343
589183597,442.94005787
1165185973,926.976423611
100000933176129,1320.64945988
100000105570101,82.8983333333
702706636,649.568722994
1459923958,-593.121782407
608974255,47.8776041666
717515002,973.648744213
649024082,-491.097509259
501206594,1775.41327546
1491938912,831.747496142
1406287427,7.28565972217
590674487,1460.55764275
1273504255,1866.18009259
100000996671044,1604.28986111
100002445256781,2265.02548611
1325295869,600.222048611
689852989,-677.095474537
1323312763,2120.77667679
1526898878,1686.15809028
100000283233871,28.7332696759
530626774,-123.021739969
1350960345,428.842893519
100001269674088,1257.35408565
1241966341,-108.72962963
1242696242,-657.694652778
520183558,649.10481271
1225170025,1676.05675203
625122891,64.8679629629
1300772947,1343.00664352
791267763,1452.95746383
722057303,1313.0990162
547640410,1451.97407407
893445181,-29.5534953703
665387952,839.624704861
1072344752,881.387335069
1336620113,-36.0043518519
1399091106,241.064739583
1117326450,1356.87515818
545143102,1292.55931713
1158344427,885.110979938
1068017981,203.559866898
635176257,1401.40965664
547713853,-364.523761574
545742041,-952.789351852
754581701,1207.29676794
765864510,951.628084491
729778646,291.304021991
1105601817,1685.99438657
100001244104474,101.995185185
659903085,2363.97337963
100001034969132,590.576407697
1339957974,558.603784722
540280045,141.051770833
533939146,-7.90173611115
1627463576,116.106080247
1369181247,-2.84443287039
1494863836,1971.4331713
1121764033,828.946359954
649072232,-62.9864236111
100004205100522,186.122962963
100001222570917,1204.52326852
1025771212,776.843061343
1195661167,1697.31757523
1448843712,106.158217593
540082609,577.560983796
100000001895524,1123.78285108
1637623203,36.4763310185
635361257,543.531464646
593930950,-611.266041667
1218210101,-699.899259259
1318189975,-287.870972222
571064571,576.438572531
783465710,628.791264468
1788865440,782.605775463
1132651230,1091.53926312
100001375051203,1537.04970165
100003035156661,1389.52055556
507004260,915.336334877
563121229,1121.29157793
659856445,24.6624768518
803775356,2081.83589892
706709064,98.8133926355
637703558,-122.57251929
729348003,2434.30947338
606232978,471.226921296
572457540,238.881098103
733012640,1779.18063835
583229049,-397.042569444
566612455,268.227033179
1337040237,837.035969329
100001547022649,56.7616597222
642333720,2072.22597512
625027461,139.38131713
683358130,30.815
26712664,510.165613426
583819631,-409.213993056
1011805902,2198.66033565
1227401446,866.856119529
36411315,693.447135417
662698780,-318.296921296
707046999,1322.91386574
1232970939,2540.0599537
1246950016,62.5890393519
702988899,679.256469907
834134921,2326.06283565
1410404929,2375.1565162
547870878,874.989036458
1460212907,223.325017361
100000416117672,1891.35123264
690049438,418.449340278
800084056,8.84528935186
545957007,-926.0521875
100000097424571,704.636018519
100000066161109,943.792511574
1470764625,757.923893711
1234710566,-33.9161574075
100000146845157,52.0532494213
505739184,822.432106481
1705462456,1990.57868634
100001063660068,113.664918981
1122704250,-342.207407407
1244712446,120.976232639
541389282,-363.986481481
582081835,877.416487269
100000590320933,-16.4979166667
100002618581279,2190.3583044
632994852,300.608993056
709615395,1135.99826678
1408969822,-25.3229282408
1216177041,1327.89758102
1359450110,999.896759259
712668851,2375.2024537
552609049,970.407508681
100000310390702,-385.32599537
1254215820,1490.84389468
710869691,263.700023148
663539200,1289.92510417
1130070095,-180.195023148
722034551,402.721168982
1194503785,1411.78356481
607360639,11.375474537
604961206,170.834537037
757430499,2013.47616898
1360740281,-359.837540509
620982218,2632.84846065
672735639,-505.338356482
1556886010,983.657349537
683155422,2318.24276042
1652978083,1194.75127315
674418411,693.824918982
1127833219,461.072183642
1219375667,516.167048611
713965602,2667.69137731
698507097,343.046015625
1212415642,144.758811728
1336424682,399.148211806
100000991517464,874.740891204
1364230769,2545.2208912
1297896736,308.998959298
776663179,1976.76006173
650803610,384.941886574
529176817,556.32400897
535850588,385.016209491
584298428,1087.53774691
100000122807878,1000.14339699
1483110258,-767.887430556
541512448,-233.878894676
1080565176,-591.466064815
100003583431304,3006.78211806
1008716805,-914.373217593
678581756,-145.300138889
1507200320,-498.394743056
547909037,2521.04747685
1468110434,0.915057870327
1447553723,19.0706597222
590508437,0.89664351847
585803702,-590.259537037
1379371785,66.0609606481
1001033863,-890.814722222
535927061,787.323269676
1610005520,-24.25890625
554819105,8.96687500004
785908782,1182.78511574
1039197104,-378.6246875
1126022044,1401.94549769
1034406920,2705.08552083
751668515,2056.02672454
100000972920278,740.927633102
1367432361,1132.86934606
574829121,1086.04767506
1165400484,825.425709877
1341660622,1332.49534722
695051502,1867.75585648
1366968509,-697.028159722
628692116,785.579346065
663520240,1043.42293981
1153063029,1251.27726562
100000706457281,-183.550092593
100000462560115,-170.558850309
617668299,-732.853645833
688391630,-259.407824074
1227544233,-424.031701389
100000238756104,1001.65489583
698895466,-10.6896412037
100000355783035,-4.4922135417
676238695,-62.0090162037
1315104038,1994.08739583
688740015,269.924675926
1131065084,303.993854167
663480384,-542.075069444
788448592,1109.91325231
528132204,748.683194444
1506156678,-448.048680556
558553784,768.717667824
681300178,-5.23932870373
1180405271,1428.52708044
727563666,1051.74826389
614725090,-364.054907407
736108824,1346.33420718
556725857,839.719700902
1208654175,380.789594907
1522330510,346.772690972
100000796215535,435.94661169
100000425657695,129.538761574
742040487,756.039953704
1246950222,492.535133628
1836653384,-563.606076389
1144880475,-324.819947917
863540182,-200.833715278
759278453,728.638935185
100000808892199,290.600069444
1393286728,1848.74289352
303976,1947.23828704
1402716318,250.857280093
606492028,-368.730636574
1081811244,1178.27958333
49109107,2035.07291667
634381654,2033.01980324
760668437,1961.13042245
1782586331,356.14775463
636216343,67.3740914352
694035111,239.219577546
4812496,1109.31112269
1363350467,549.552303241
635596498,3435.97295139
1557068573,173.965329861
1363380013,1128.32483962
559932756,-183.135011574
774105313,1209.70343461
661640580,-713.741446759
722575509,2366.12732639
809885327,1250.22670139
1140275683,768.559510995
100001295424121,1693.04272569
1250231859,-202.812299383
1144103992,2040.40314236
1476820586,1520.26177546
530976573,-10.3713020833
1302283688,1396.03259722
654016269,897.340200066
1161351393,1161.23269444
700846593,625.053819444
653411542,-631.070925926
640309464,-289.506759259
1171197073,698.410422454
1315886532,-751.868935185
759255173,189.697222222
1061250135,2337.2675
100001236372752,1179.30567998
615515132,-165.326579861
566475755,2480.27024884
1577977893,-1023.0883912
643242081,1364.80857308
1352499705,1391.290746
1278271728,1585.92366512
1597676986,551.073425926
1764967498,278.646122685
614896376,1074.99712384
647585674,403.169637346
100001117634213,1418.29856481
626175188,960.992510127
1235194648,403.735873843
539680145,824.312212963
100000000734656,1497.2446412
1386489161,-6.8311689815
691675132,115.238981482
24804602,835.362418982
514958705,-81.2864814815
767570815,1350.39822917
651935658,1263.58542438
100000562540394,617.285443376
549417017,185.713571759
619744725,-441.111238426
1333160765,1286.47122685
506932740,-311.872418982
806764761,184.242962963
1340550086,-51.9636094577
100000209075331,133.502743056
1049933899,2212.00107639
1393775881,249.040284479
1312036188,1245.99719907
1339560301,1994.93115741
100000072143678,451.547395833
527874431,2265.84881944
674612714,693.476962963
574640078,848.765212191
1302687035,346.913680556
805783609,281.178940972
1333652242,1253.94145833
604903900,1164.54879051
1242030527,1089.55453125
1226415019,591.485627894
1371360360,2412.54017361
100000658110443,727.020856481
7726254,110.0884375
100002609700098,2254.24359954
617669090,1191.27967207
1848817553,-117.811215278
100000141635338,654.741828704
100002543034788,1201.31095775
1379880610,1528.15466821
1830916386,562.717552083
1638980425,-832.012534722
1403559538,2129.53336806
608240131,832.544253472
100001214271509,240.229693287
100001124449331,2329.79996528
535343567,-752.868090278
527986397,65.157824074
1522023774,394.123929398
693428898,2570.71413194
1379190784,2019.88222222
1362210329,51.9907754629
523832211,2204.67556052
534247618,891.880477431
1231540982,188.951351852
1408567171,1691.81094907
647085575,2599.15087963
1424172357,-457.043761574
587904012,709.311248219
1596549565,756.748865741
556423982,-484.843171296
1136784199,1853.73353009
638741205,2637.4937963
1473836879,299.043009259
667403169,1896.05621528
100000969857654,-142.336302083
512716838,1147.56712384
588908147,2124.7910571
685013485,698.967515229
854802295,2042.65837963
502036208,178.116649306
1179592217,0.930682870327
100001106191237,-173.368229167
1236182966,-712.935416667
1756581422,0.0851967592025
624466753,272.954108796
1594392478,-1.31353009259
535129975,2393.30934028
100000213294060,79.0577179784
713735153,2015.6453588
100000085383080,1327.18300926
633941372,1761.98240741
1284076397,1472.65947917
668075487,300.134386574
100000363790777,1488.148424
582300546,-770.833009259
689374114,2220.01028935
8843348,1153.420625
1196586673,1074.71100694
760409802,-445.284560185
1173090702,-1077.99880787
31601539,983.102841435
1407951779,2172.11008102
752688431,215.204328704
542590277,49.7501099537
845175314,2397.80511574
631931495,736.454861111
1240466517,603.74306713
1186078097,2069.06982639
725946036,995.676481481
668019864,208.863287037
774230163,2352.08856481
748746965,-283.998333333
1800426790,2241.87929977
668014891,-427.038125
1552050971,1526.80939236
727468569,220.794296296
1341660544,168.526900077
1223770934,2986.0690162
1234710546,-328.938483796
1694322421,-259.969126157
100000191492926,488.062069717
1405659794,32.9948148148
1785491374,1294.10429205
1103217464,-383.960752315
100000630941724,1333.54803241
100001774305677,2289.03376157
1671565216,176.778923611
598912752,239.687436343
602266088,69.0844212963
615829415,-384.611377315
761574170,1085.35357382
1610190170,1939.18196181
680162315,1636.18172454
690267084,5.86332947528
1331720553,2331.37469136
632097017,-63.2187268519
100000104795738,1035.9709375
520490604,1236.0159375
1842848666,971.908020833
518666330,1817.5421412
1271240077,1311.86948688
522912756,468.698912037
672540596,-392.890069444
1057710269,386.89462963
1210562663,644.689481096
787777649,184.366371528
1553294702,490.662008102
615544737,1432.06357253
556699401,260.207152778
689960041,732.524162809
764290252,-12.956400463
1724075192,652.155671296
1328677745,5.89747685182
629098419,2201.18255556
553043626,1353.61528241
589356990,372.251757813
660314746,1926.6728559
1033717307,765.378744213
100000471443394,-146.376921296
1587642034,542.799361031
1342493959,-46.0705902778
758320584,-17.7687731481
1135551125,378.510965278
1363350149,54.1121180556
1167673979,677.60375
100000045293565,11.5750115741
1373700180,-170.112689043
692957828,297.86255787
100000743774244,332.664012346
71401419,1552.91875
643701759,645.06714892
592111394,1658.38092014
1404199887,203.738530093
590403272,-168.201001157
511798006,2435.84491898
1075933531,1710.9352662
1082255755,-26.2091898149
1341660445,34.9826041666
1341660443,-745.897789352
100001221426038,1778.72805556
624574114,1195.87085262
100000015888281,2432.98866898
585738677,-795.785659722
538396705,450.616550926
1323703386,240.783217593
1267753033,2022.21390625
1265526587,2264.99424769
525440207,1589.38440972
549225163,-211.986060957
1339710660,-950.347615741
1131124036,2009.86786458
556862570,104.681059028
620445677,2268.14832176
1064550215,562.978256173
780848271,967.26400463
875715303,1567.94080093
666908435,-77.8952199074
1246950086,926.434635417
767418791,638.945465278
639680497,-931.962141204
622672422,1592.71128472
549726442,302.323645833
501890963,145.820445602
748695254,-12.8264699074
609293714,662.686325231
100000194270515,901.091342593
1240438539,1819.37718171
100000459691883,2.11688657408
577026411,-1066.09533565
100000776831163,-175.345405093
1226178061,1133.04331597
100000068925665,763.98822338
733838142,-300.157303241
1005257994,-211.098240741
503951878,294.104594184
100000189799384,479.217708333
1301304855,-923.949849537
601880027,590.959049383
867470082,1976.63722222
1242090066,2120.74290509
1042645021,1279.55458912
637560730,210.456412037
100003497993669,-173.635983796
1595876908,-458.383414352
22807175,878.970447531
1272331008,1377.79249228
100002898474577,2883.08123843
793668577,1412.57556713
1268061114,163.736770833
100001550558345,1104.41529225
556132704,1004.80850405
585605217,-356.005202546
514907738,459.058229167
562701289,2125.48358796
728568559,1003.72528935
629390069,-702.455231481
1303221376,626.153159722
1370220227,3.06574074074
100002481580054,2153.046875
1578843579,2707.88709491
1316537455,1854.50439815
100001031453884,740.155954861
814165404,326.880551215
577632795,924.651863426
1526521555,1140.64684028
682603876,280.548119213
1156941716,1006.77197338
1194721862,-762.870092593
100001967700890,2815.43716435
884115404,2038.31519676
501972617,1097.41692901
539231050,1148.11123843
648547392,1406.66486497
699251430,356.349247685
656025570,880.842100694
517383777,323.98349537
100000373227080,1267.57694444
1452605992,586.785629452
653150584,134.500648148
1696740841,1992.71975694
571617174,2364.08920139
595055518,106.171666667
635185372,-1247.04509259
1277222578,-297.726875
1542116276,515.499105903
1032226199,2111.72899306
1359450091,766.499789095
686879675,-665.238194444
1573137685,754.265167824
598513312,1738.87371002
1132800400,-22.1264583333
597885476,1195.50782986
657610451,1186.07462577
772333841,817.859521412
549422560,3243.90821759
1286983381,1475.0866713
846130270,979.705032407
100001105785200,499.795810185
1061250111,784.100162037
594662264,1208.6393287
529304359,112.922175926
1257207749,-648.253460648
100000073295052,-45.1745138889
1033680208,472.93484375
1401630324,2079.65606481
510509647,1218.02425154
1385295029,786.840237269
100001483713459,821.828802083
1594235289,102.261342593
603290364,883.500061728
1369800343,16.1240625
1462040576,143.213165509
648887916,-665.674332562
100002947965666,768.121574074
1332922579,780.05806713
100002552543379,20.2232060186
1195136200,235.958518518
1484854309,-670.076053241
1217645655,1225.09946991
1128076357,-873.770833333
606731155,50.5905864197
521197724,1408.20895202
100002193622226,484.102546296
1332090064,811.192216435
705741516,1643.83256559
100001227760041,969.884544753
651570774,937.820763889
1575758537,2881.83570602
1372352490,51.8022800926
1036961958,143.988587963
522456874,22.4778819444
1242370344,1120.74309028
699353386,2409.23997685
597086015,-285.021655093
503621143,68.3151504629
515790998,773.632251157
100001032279531,1858.0394213
647977300,1733.75368056
100000088143820,50.1892303241
1464504735,-176.544247685
1368752094,2707.28708912
1194241023,16.0405902778
1531246916,-45.9159143518
786780220,1415.75792824
100001015620423,1311.0754485
1274038092,-16.7595023148
662826914,2265.65260417
1051336339,780.217118056
1076799062,-718.195642361
746654670,278.02369213
1833948477,2660.48461806
100000145265675,-655.198489583
691259063,-122.990009921
674265556,792.066832562
637407149,2002.10533565
1456064186,1959.0285706
1406690583,120.131574074
100000275489509,-46.6957175926
617303111,497.350543981
100000054307164,214.172392677
549744230,740.443776042
1451700526,2043.11809028
647915074,-186.550636574
1174382615,1060.82546586
652335958,1995.14893519
1411459337,882.771118827
597842202,173.599673032
593893152,-87.6618402777
876430173,30.8872222222
613418774,-56.2099508102
1389923046,1344.53556713
534322305,2333.81222801
1523741932,2584.07065972
775924551,937.215821759
1114722306,528.151574074
100001657613472,121.151316551
100001433640656,2605.80802469
1349077043,1134.45212095
1552890396,866.216273148
1285789220,1994.0925463
625294383,363.054060185
100000466696115,-833.326134259
802155496,204.071471836
742977925,1167.78231289
729186121,1259.4030043
100000051109516,-127.952702101
1631567170,1348.7256713
100001478701106,2305.36710648
1651134892,-450.288041088
769304174,1907.47211227
722540301,360.664791667
1652442810,720.067850529
1427993406,415.307880892
100000315600169,1880.14813657
1241866887,119.086840278
540420909,301.133570602
679171538,2051.55149306
544367100,2209.69365355
759785181,2533.00528935
593462135,1680.30748457
1706570922,-102.459774306
1319898762,1136.62396219
1218025539,-3.02327546297
517672390,678.119537037
1296164919,482.085474537
1128467825,204.132418982
1214507801,359.643020833
607550534,1135.83849537
584830915,1458.96221644
100001261174401,1850.4591956
1234710525,1868.5559838
1202747651,1527.3252228
1517355558,1051.4770081
542929187,-38.9905054012
514483186,763.455034722
16003192,1158.1715625
1063013932,2190.68925926
1602930026,2.51546875
1602930025,418.120945216
1341624671,1017.20496238
701530331,1287.39860822
100002234531747,1155.34161301
1238206019,1337.10391551
100000318882509,630.091616512
1325454168,266.957262731
68703037,1546.15622299
1120702977,619.925636574
1497081244,-84.1975462963
555537547,1130.97197917
1089636792,1708.05773727
679149765,101.450891204
1621098966,-363.9890625
1256403474,2081.31136574
578254738,-559.212743056
1368510322,-1247.09709491
1387213967,645.374137732
541630868,88.4500289352
660952877,1602.30790046
611056767,690.48192419
1620018657,1188.93416088
617910894,292.110655864
502601934,2046.33469907
1595906223,641.913038194
562895010,1737.30614583
1266947903,1306.03590278
1191072036,-428.812546296
617743002,2043.72447917
1225830840,342.205960648
1065986594,1560.14972222
530878268,1992.00320602
565861665,2124.15746528
1798396042,257.777951389
1077760159,859.827752701
816670216,1692.42962384
100000068540660,635.806770833
1380090267,-0.140381944482
1313920752,2168.99443287
1620353816,739.94380787
847360709,2128.68146991
1137904289,470.644322917
519477741,470.416365741
550803133,1115.78604745
1327710180,1997.06631944
789635228,1438.03634259
1231720140,-161.901018518
603426793,13.0773263889
100000516554315,825.812251157
1540396395,899.105150463
543282730,836.566993056
1338870343,1204.18310185
572393066,1098.8901659
1243400,1826.63252315
100002772512883,-147.134560185
1462211526,1402.98508102
1024801162,-518.98130787
1398780434,2076.17236111
100000192799415,706.883618827
1337040349,-207.538935185
875935178,2338.15760417
1423907391,124.811550926
1380437522,1205.88003472
1535176555,2000.01466435
1344512506,1935.85610648
1643640030,57.8171412037
100000724672682,2387.94993056
1468110512,221.662256944
631724182,1.35032407404
835810503,1814.31715278
842415391,458.737523148
773505703,2.5106828704
619491913,549.31816358
100000021726826,1135.39176505
100000410355192,629.076824846
100001222571949,484.482146991
100002795869172,18.0936689815
100001435756865,2483.08709491
1032564147,147.329446759
601856881,-108.694733796
569565876,-955.382019676
804270633,1743.59449074
627896563,2550.67523148
1624518967,2279.08692361
100000684131980,-306.383078704
1408216696,58.2066589506
1369904064,-530.067256944
1207105468,933.626805556
1480813932,105.389660494
581018824,597.768472222
100000114012501,-85.2133854167
568538606,2253.07474537
100000588227257,608.540888889
1423682873,15.4649691358
1315695520,-30.2466550926
1300733824,238.211898148
671855881,1994.11439815
565004568,-57.6090817901
100000439972894,-163.091253858
1034040399,261.122019676
614630229,646.090925926
724691959,-947.862939815
1362390260,1936.16046296
667403645,-195.947488426
1071687234,1211.25617284
1080350092,644.554539931
673942176,1871.42694637
650637383,1232.87448148
500867740,938.041666667
100000019873841,1813.97393519
1118167104,1087.88848958
638909936,272.049675926
1250458218,321.062748843
806180612,218.237118056
1011193689,1133.04973814
551723905,47.7792476852
1138877994,-1.82765046298
696760066,2046.72595293
631162074,377.564762731
650380947,-41.86890625
1097005021,2156.82726852
691339125,861.283085317
769803222,820.039782986
503503789,-442.654346065
668403615,-103.625144676
538914633,1715.56010417
1283117953,1404.06952546
842925483,1049.73730903
1144503124,-623.127048611
771913486,1102.97978588
100002355350181,933.895641534
1194721849,-5.92197916668
672926847,2436.06087963
578233824,-7.88296296296
643178034,1210.98552083
100002449359352,516.308512731
1182157140,2013.95736111
1036903640,25.4255902778
811428683,859.078541667
1525271966,137.881018519
735017088,-418.21820216
530152700,239.925677388
762955611,886.731244213
100000103543740,-69.8023804012
611265801,454.065866402
534779992,57.1637152778
401403,2260.00774306
814835600,2170.06904514
1475873424,1406.44172454
1000579590,1037.65661458
551338199,2502.07096836
507679548,715.522636574
1332330140,-939.287233796
1147803023,1518.55722801
100000877624508,1325.33048843
1228708522,22.2249305556
528428713,1026.62501157
1660262052,-148.068452932
1340550435,2286.09336806
1260580453,1492.91428819
1194901587,2196.86418981
770419337,2521.01823688
1332090046,1367.6743287
561109835,782.19431713
513409169,77.1255671296
1332090042,574.807013889
100000039383535,1260.99055556
726830526,1083.31879051
1373700286,-32.8164120371
1377294620,1337.60793724
1373700281,1015.39364005
646102497,-593.773993056
600987454,107.946238426
1087718421,447.132596451
1224859581,242.631122685
591814568,273.47046875
640066212,1138.13255671
1350960452,-80.9562681878
100000206320700,507.513098958
1080311673,1007.40498264
705501228,547.744178241
711901108,575.64525
1841604408,1920.43918485
1045781070,383.471231481
100000878511980,2341.52711806
712465827,1015.77755787
1062969655,26.4726967593
100000065937087,520.509849537
100001856179019,1.01695601852
1259903316,-759.168761574
100000509622664,1214.53969329
720451026,527.039710648
507037998,1352.64360648
661396210,-277.539756944
1388622477,709.507635031
100001766059430,1106.22406829
100000019555790,237.263038194
100000319657613,1144.1630517
9211,132.861797839
1243950119,1099.21190972
1506677190,628.74755787
573297639,373.568252315
1359096391,-391.725081019
645360228,1452.07040509
553559161,300.239791667
1045772944,1434.88534722
696548021,852.123670428
850030369,188.976643519
833676257,-200.891701389
739555545,1669.3186875
1107200937,1727.72792824
771273427,8.13054398145
712046235,898.901012731
684813280,447.815119599
782705709,323.109016204
1335975094,604.883969907
1343233449,1150.99278935
1363320061,204.720023148
1472190002,1222.95376157
1237920818,-4.89474537037
43902657,568.423385417
831263446,1992.00988426
608433555,1051.79432755
1275583918,1992.88606481
830629130,1320.56961806
633493481,1813.86566551
698957200,-173.988746142
663223553,-26.2626041666
588274936,54.9187615741
1838797431,1463.35375579
5124214,454.84470036
1531298721,-1.45155092597
615274303,368.926707176
1136610541,43.0389178241
536819635,314.674502315
1221531907,-229.288838735
1448561579,331.083564815
1472804091,-52.2738425926
610085766,1065.72005324
687407918,441.434435764
693948570,539.314861111
606864335,-448.865659722
521471732,848.77849537
782418377,172.314097222
1173365430,1445.51856867
526239523,1877.70967066
519038433,1250.22949074
1358280468,2003.89145833
1474080503,1311.96766204
1234710505,2596.60191551
775378693,244.815266204
1053330189,138.84900463
808754055,-299.911905864
1552091646,1780.9290625
574468029,965.411747685
1345607945,247.767604167
1385180350,536.693842593
585634051,400.034756944
691156652,1346.48787809
844170460,1251.48492477
502355819,1522.74623264
548843252,29.1012789352
1274248681,-9.18725115736
1046277345,-465.98875
651811335,238.01393287
1384393983,650.437612847
100000525715510,608.502720872
1370679115,-694.406226852
504574971,-686.01744213
605816513,636.337824074
1364792907,36.7461574074
848335000,874.737019676
100002029067135,664.187800926
100000378162516,1922.73487269
100001325468442,-258.958275463
1341690502,333.941892361
667566928,-11.6284490741
832264895,56.1776157407
1101748093,776.98103588
802939577,2128.70484954
563395263,1246.51143519
1306419303,413.328119213
648315492,1254.01164352
100000170691727,616.076593364
1804253478,346.760625
1554766591,1900.69444444
594849626,1.73015046294
1331905284,-255.712476852
1227012352,489.334722222
654450955,334.530270833
1256614226,-253.924143519
1420443827,2868.35217593
593037770,77.8775694445
672576278,477.425501543
1070460026,-137.072970679
1061250090,1715.42559799
1061250091,2040.15506944
1549703527,989.16197338
1350529800,134.44005787
1315931606,404.108472222
1474594389,-108.973090278
503618431,1991.79908565
16111380,-412.860873843
100000182231614,804.437326389
1446865316,-659.119884259
750411873,37.3610648148
741803746,-1.94670138892
1646623874,31.7465946502
1338970492,65.6351331018
608572075,818.404636574
1341660379,613.664820602
1603796328,153.678491512
1562025424,638.832204861
1321029062,7.16383101849
668678088,-628.207233796
543496738,-189.60494213
729904333,459.494988426
1120924061,200.938020833
1200877358,152.376558642
592036098,2339.65534722
651125366,965.884409722
506086741,425.214357639
547069586,28.6488348766
1557736740,892.334872685
1377279167,-946.394976852
561072485,80.9291396605
503567317,1159.32822049
520102585,946.92432581
590665139,1917.01380787
611059084,-120.162528935
100000281568331,-71.9758449075
613315118,905.225277778
1453345436,17.992816358
658107428,-310.653258102
731955298,1413.68180556
1793745894,-392.626990741
668237542,180.066990741
580829855,-1.6896238426
100000213404210,-20.9279050926
556800001,51.8996875
835242563,341.676809414
1341660595,1063.28863137
1341660596,-39.8343518518
638492083,-402.851006944
1655710244,1728.02275463
648075233,1387.88902778
827171701,55.8303703704
1434750288,1214.58503472
1081752505,-332.200671296
502874207,1329.93241319
1816767400,2264.49891782
786049418,-519.485784144
1409467615,1222.03119213
556043363,1948.52128472
502591201,266.712847222
1054830168,233.400652006
1054830162,664.427094907
679708638,1067.53893519
1654161288,1113.48929977
100002011595014,-18.8154861111
563368153,476.99744213
1338030443,1392.24065509
1172678749,1487.98149306
745423627,883.228992165
1352953215,2070.04326389
158400789,1915.38998843
1335180741,-240.120185185
644256161,1771.13385417
689468012,2027.78936343
100002466728549,591.51566701
607748246,920.132104552
587236981,-254.985
511221115,-454.448167438
1255891569,871.325434028
100000107841362,240.781770833
507571641,861.898599537
729726259,1079.02581019
616085725,62.1074884259
541750203,-379.867083333
1341540142,1641.03739005
1328130603,1141.05524306
755278663,1210.92193576
560036558,2182.11112269
628251641,867.558778935
1274610507,383.472447917
636491825,1988.97377315
726981313,892.127155671
1399827448,555.932457562
1747672927,346.18979828
100000630994959,740.656104167
1501494072,-57.8590972222
1444824998,1208.01350694
647151428,1293.99481867
599883766,1289.80423611
1352883708,27.6953125
614727787,1438.93878472
539550875,-474.941122685
1339396351,2051.78951389
517011146,-192.818275463
696439015,-430.832391975
653055288,283.569548611
1530588728,1251.03534722
528332315,604.533238812
1380967452,1288.86021991
691366742,1772.76487558
1420396589,1289.13221836
650987790,2212.2822338
631388965,-9.40955632715
1018621749,-361.144960648
1542314584,2189.95688657
610914775,1575.90960185
100001538737124,1526.40271065
1454973813,91.9765779321
1066148064,555.351145833
675301749,831.310925926
1083621881,743.047714763
1344935651,-142.253813657
633716272,1142.73924769
100001446055651,117.855162037
1194152519,179.131746498
510270120,2866.4091088
1363350379,875.595900849
1448764019,-744.256608796
1363350374,1011.43605671
1191125290,-408.103295718
1246117498,185.110474537
526326158,440.009201389
1438860336,-222.944733796
1375998390,774.751002397
100002645874782,-158.288271605
679195121,372.609174383
727795116,631.01390625
1332090021,1173.42321759
1436517588,-18.1293402778
673725347,-90.8220023148
100001430363684,2518.14717593
100000576524285,97.0819560185
677784203,1209.43484954
1316074626,867.517822293
1325714631,699.566608796
743913324,621.377708333
1223850037,1907.61060764
534256569,142.465555556
566016245,1.90561342589
662985094,298.070856481
537391805,1685.50824074
1149188226,309.596979167
1651381715,1673.50531829
568730868,1320.05810185
565888879,-461.929085648
616408180,2158.75228009
1068727594,162.567395833
839975153,1274.22474151
856580600,2514.26065972
1307791712,360.358657407
1340490774,550.724456019
1382520393,-664.473541667
1441453733,535.061781121
1066201217,2161.78311343
1334371050,922.321589506
100000612194506,-607.008408565
660109231,2091.92783565
1365510261,1784.8883912
691248358,772.31892554
1131272138,878.066475694
656762213,1658.11473958
571062450,597.029608796
100002506511840,788.574537037
100000024570670,1370.94962963
1357894591,2046.13671296
1189268219,134.957740162
100000180524467,2457.29063657
636301383,234.140115741
714411241,1562.09233796
1071944897,-726.089760802
1194721556,115.638831018
514393106,-75.7163194445
28404648,1492.23933256
705666731,568.735127315
1546560562,174.129814815
1374810027,72.1015046296
1387597700,1003.96214892
706133938,552.251383102
100000015235677,655.507982253
677367435,836.201323302
687250122,1.07872685185
100003910014561,2985.34260995
562703501,362.066574074
100000160571747,824.627847222
1408757,1126.51161169
1356609614,131.164652778
725210785,494.35150463
100002393951713,733.496685957
678436478,-222.661938657
763675181,993.957647569
724213739,2504.94210648
1163081787,2060.87728009
1628814968,657.522267072
100003509002180,2436.60260802
1098980706,2401.73627315
100000120453376,-10.9555902778
701803376,134.428553241
814289907,1.27363425924
1389180034,-359.057332176
100001074243395,475.092002315
570903794,1149.61276726
1327106876,8.13855324069
753632958,845.027349537
514368776,550.696134259
1265445982,1994.00491898
1613481660,1016.98789352
100000096388425,2005.94791667
583048940,1239.62622685
630646933,2560.15875
654424151,-197.808365741
545121254,491.399045139
561438912,1844.70878472
570670487,934.777951389
1215489542,568.262037037
